Row,Vine,Variety,Treatment,Sample.Date,Direction,None,BarrenShoot,Scorch,Match,Stunt,SC,UnevenL
5,13,Ciliegiolo,Hopland,8/25/21,East,1,0,0,0,0,0,0
5,14,Ciliegiolo,control,8/25/21,East,1,0,0,0,0,0,0
5,15,Ciliegiolo,control,8/25/21,East,1,0,0,0,0,0,0
5,16,Ciliegiolo,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
5,17,Petit Manseng,control,8/25/21,East,1,0,0,0,0,0,0
5,18,Petit Manseng,control,8/25/21,East,1,0,0,0,0,0,0
5,19,Petit Manseng,control,8/25/21,East,1,0,0,0,0,0,0
5,20,Petit Manseng,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
5,22,GrEasto di Tufo,control,8/25/21,East,1,0,0,0,0,0,0
5,23,GrEasto di Tufo,Hopland,8/25/21,East,1,0,0,0,0,0,0
5,24,GrEasto di Tufo,control,8/25/21,East,1,0,0,0,0,0,0
5,25,GrEasto di Tufo,Hopland,8/25/21,East,1,0,0,0,0,0,0
5,26,GrEasto di Tufo,control,8/25/21,East,1,0,0,0,0,0,0
5,27,Teroldego,Hopland,8/25/21,East,1,0,0,0,0,0,0
5,28,Teroldego,control,8/25/21,East,1,0,0,0,0,0,0
5,29,Teroldego,Hopland,8/25/21,East,1,0,0,0,0,0,0
5,30,Teroldego,Hopland,8/25/21,East,1,0,0,0,0,0,0
5,31,Teroldego,control,8/25/21,East,1,0,0,0,0,0,0
5,32,Tinta Amarella,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
5,33,Tinta Amarella,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
5,34,Tinta Amarella,Hopland,8/25/21,East,1,0,0,0,0,0,0
5,35,Tinta Amarella,control,8/25/21,East,1,0,0,0,0,0,0
5,36,Tinta Amarella,control,8/25/21,East,1,0,0,0,0,0,0
5,37,Falanghina,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
5,38,Falanghina,Hopland,8/25/21,East,1,0,0,0,0,0,0
5,39,Falanghina,Hopland,8/25/21,East,1,0,0,0,0,0,0
5,40,Falanghina,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
5,41,Falanghina,control,8/25/21,East,1,0,0,0,0,0,0
6,2,Albarino,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
6,3,Albarino,control,8/25/21,East,1,0,0,0,0,0,0
6,4,Albarino,Hopland,8/25/21,East,1,0,0,0,0,0,0
6,5,Albarino,control,8/25/21,East,1,0,0,0,0,0,0
6,6,Albarino,control,8/25/21,East,1,0,0,0,0,0,0
6,7,Petit Manseng,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
6,8,Petit Manseng,Hopland,8/25/21,East,1,0,0,0,0,0,0
6,9,Petit Manseng,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
6,11,Petit Manseng,Hopland,8/25/21,East,1,0,0,0,0,0,0
6,12,Teroldego,Hopland,8/25/21,East,1,0,0,0,0,0,0
6,13,Teroldego,control,8/25/21,East,1,0,0,0,0,0,0
6,14,Teroldego,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
6,15,Teroldego,control,8/25/21,East,1,0,0,0,0,0,0
6,16,Teroldego,Hopland,8/25/21,East,1,0,0,0,0,0,0
6,17,Mencia,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
6,18,Mencia,Hopland,8/25/21,East,1,0,0,0,0,0,0
6,19,Mencia,Hopland,8/25/21,East,1,0,0,0,0,0,0
6,20,Mencia,Hopland,8/25/21,East,1,0,0,0,0,0,0
6,21,Mencia,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
6,22,Tinta Amarella,control,8/25/21,East,1,0,0,0,0,0,0
6,23,Tinta Amarella,control,8/25/21,East,1,0,0,0,0,0,0
6,24,Tinta Amarella,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
6,25,Tinta Amarella,Hopland,8/25/21,East,1,0,0,0,0,0,0
6,26,Tinta Amarella,control,8/25/21,East,1,0,0,0,0,0,0
6,27,Sagrantino,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
6,28,Sagrantino,control,8/25/21,East,1,0,0,0,0,0,0
6,29,Sagrantino,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
6,30,Sagrantino,control,8/25/21,East,1,0,0,0,0,0,0
6,31,Sagrantino,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
6,32,Falanghina,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
6,33,Falanghina,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
6,34,Falanghina,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
6,35,Falanghina,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
6,36,Falanghina,control,8/25/21,East,1,0,0,0,0,0,0
6,37,Graciano,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
6,38,Graciano,Hopland,8/25/21,East,1,0,0,0,0,0,0
6,39,Graciano,control,8/25/21,East,1,0,0,0,0,0,0
6,40,Graciano,Hopland,8/25/21,East,1,0,0,0,0,0,0
6,41,Graciano,control,8/25/21,East,1,0,0,0,0,0,0
7,3,Mencia,control,8/25/21,East,1,0,0,0,0,0,0
7,5,Mencia,Hopland,8/25/21,East,1,0,0,0,0,0,0
7,6,Mencia,control,8/25/21,East,1,0,0,0,0,0,0
7,7,Albarino,control,8/25/21,East,1,0,0,0,0,0,0
7,8,Albarino,Hopland,8/25/21,East,1,0,0,0,0,0,0
7,10,Albarino,Hopland,8/25/21,East,1,0,0,0,0,0,0
7,12,Sagrantino,Hopland,8/25/21,East,1,0,0,0,0,0,0
7,13,Sagrantino,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
7,14,Sagrantino,Hopland,8/25/21,East,1,0,0,0,0,0,0
7,15,Sagrantino,Hopland,8/25/21,East,1,0,0,0,0,0,0
7,16,Sagrantino,Hopland,8/25/21,East,1,0,0,0,0,0,0
7,17,Graciano,Hopland,8/25/21,East,1,0,0,0,0,0,0
7,18,Graciano,control,8/25/21,East,1,0,0,0,0,0,0
7,19,Graciano,control,8/25/21,East,1,0,0,0,0,0,0
7,20,Graciano,Hopland,8/25/21,East,1,0,0,0,0,0,0
7,21,Graciano,Hopland,8/25/21,East,1,0,0,0,0,0,0
7,22,Ciliegiolo,Hopland,8/25/21,East,1,0,0,0,0,0,0
7,23,Ciliegiolo,control,8/25/21,East,1,0,0,0,0,0,0
7,24,Ciliegiolo,Hopland,8/25/21,East,1,0,0,0,0,0,0
7,26,Ciliegiolo,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
7,32,Albarino,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
7,33,Albarino,Hopland,8/25/21,East,1,0,0,0,0,0,0
7,34,Albarino,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
7,35,Albarino,Hopland,8/25/21,East,1,0,0,0,0,0,0
7,36,Albarino,Hopland,8/25/21,East,1,0,0,0,0,0,0
7,37,GrEasto di Tufo,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
7,38,GrEasto di Tufo,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
7,39,GrEasto di Tufo,Hopland,8/25/21,East,1,0,0,0,0,0,0
7,40,GrEasto di Tufo,Hopland,8/25/21,East,1,0,0,0,0,0,0
7,41,GrEasto di Tufo,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
8,2,Sagrantino,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
8,4,Sagrantino,control,8/25/21,East,1,0,0,0,0,0,0
8,5,Sagrantino,Hopland,8/25/21,East,1,0,0,0,0,0,0
8,6,Sagrantino,Hopland,8/25/21,East,1,0,0,0,0,0,0
8,7,Falanghina,Hopland,8/25/21,East,1,0,0,0,0,0,0
8,8,Falanghina,control,8/25/21,East,1,0,0,0,0,0,0
8,9,Falanghina,control,8/25/21,East,1,0,0,0,0,0,0
8,10,Falanghina,Hopland,8/25/21,East,1,0,0,0,0,0,0
8,11,Falanghina,Hopland,8/25/21,East,1,0,0,0,0,0,0
8,12,Mencia,Hopland,8/25/21,East,1,0,0,0,0,0,0
8,13,Mencia,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
8,15,Mencia,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
8,16,Mencia,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
8,17,Albarino,Hopland,8/25/21,East,1,0,0,0,0,0,0
8,18,Albarino,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
8,19,Albarino,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
8,21,Albarino,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
8,22,Periquita,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
8,23,Periquita,control,8/25/21,East,1,0,0,0,0,0,0
8,24,Periquita,Hopland,8/25/21,East,1,0,0,0,0,0,0
8,25,Periquita,Hopland,8/25/21,East,1,0,0,0,0,0,0
8,26,Periquita,Hopland,8/25/21,East,1,0,0,0,0,0,0
8,27,Albarino,control,8/25/21,East,1,0,0,0,0,0,0
8,28,Albarino,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
8,29,Albarino,control,8/25/21,East,1,0,0,0,0,0,0
8,30,Albarino,Hopland,8/25/21,East,1,0,0,0,0,0,0
8,32,Tannat,Hopland,8/25/21,East,1,0,0,0,0,0,0
8,33,Tannat,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
8,34,Tannat,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
8,35,Tannat,Hopland,8/25/21,East,1,0,0,0,0,0,0
8,36,Tannat,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
8,37,Periquita,Hopland,8/25/21,East,1,0,0,0,0,0,0
8,38,Periquita,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
8,39,Periquita,Hopland,8/25/21,East,1,0,0,0,0,0,0
8,40,Periquita,Hopland,8/25/21,East,1,0,0,0,0,0,0
8,41,Periquita,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
9,2,Tannat,Hopland,8/25/21,East,1,0,0,0,0,0,0
9,4,Tannat,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
9,6,Tannat,Hopland,8/25/21,East,1,0,0,0,0,0,0
9,7,Tinta Amarella,Hopland,8/25/21,East,1,0,0,0,0,0,0
9,8,Tinta Amarella,control,8/25/21,East,1,0,0,0,0,0,0
9,11,Tinta Amarella,control,8/25/21,East,1,0,0,0,0,0,0
9,12,Petit Manseng,Hopland,8/25/21,East,1,0,0,0,0,0,0
9,13,Petit Manseng,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
9,14,Petit Manseng,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
9,15,Petit Manseng,control,8/25/21,East,1,0,0,0,0,0,0
9,16,Petit Manseng,control,8/25/21,East,1,0,0,0,0,0,0
9,17,Teroldego,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
9,18,Teroldego,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
9,19,Teroldego,Hopland,8/25/21,East,1,0,0,0,0,0,0
9,20,Teroldego,Hopland,8/25/21,East,1,0,0,0,0,0,0
9,27,Tannat,Hopland,8/25/21,East,1,0,0,0,0,0,0
9,28,Tannat,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
9,29,Tannat,Hopland,8/25/21,East,1,0,0,0,0,0,0
9,30,Tannat,Hopland,8/25/21,East,1,0,0,0,0,0,0
9,31,Tannat,control,8/25/21,East,1,0,0,0,0,0,0
9,32,Periquita,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
9,33,Periquita,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
9,34,Periquita,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
9,35,Periquita,Hopland,8/25/21,East,1,0,0,0,0,0,0
9,37,Mencia,control,8/25/21,East,1,0,0,0,0,0,0
9,38,Mencia,control,8/25/21,East,1,0,0,0,0,0,0
9,39,Mencia,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
9,40,Mencia,control,8/25/21,East,1,0,0,0,0,0,0
9,41,Mencia,control,8/25/21,East,1,0,0,0,0,0,0
10,2,Periquita,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
10,3,Periquita,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
10,4,Periquita,control,8/25/21,East,1,0,0,0,0,0,0
10,5,Periquita,control,8/25/21,East,1,0,0,0,0,0,0
10,6,Periquita,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
10,7,Mencia,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
10,8,Mencia,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
10,10,Mencia,Hopland,8/25/21,East,1,0,0,0,0,0,0
10,11,Mencia,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
10,17,GrEasto di Tufo,control,8/25/21,East,1,0,0,0,0,0,0
10,18,GrEasto di Tufo,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
10,19,GrEasto di Tufo,Hopland,8/25/21,East,1,0,0,0,0,0,0
10,20,GrEasto di Tufo,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
10,21,GrEasto di Tufo,control,8/25/21,East,1,0,0,0,0,0,0
10,22,Tinta Francisca,control,8/25/21,East,1,0,0,0,0,0,0
10,23,Tinta Francisca,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
10,24,Tinta Francisca,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
10,25,Tinta Francisca,control,8/25/21,East,1,0,0,0,0,0,0
10,26,Tinta Francisca,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
10,27,Petit Manseng,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
10,28,Petit Manseng,Hopland,8/25/21,East,1,0,0,0,0,0,0
10,29,Petit Manseng,control,8/25/21,East,1,0,0,0,0,0,0
10,30,Petit Manseng,control,8/25/21,East,1,0,0,0,0,0,0
10,31,Petit Manseng,control,8/25/21,East,1,0,0,0,0,0,0
10,32,Teroldego,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
10,33,Teroldego,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
10,34,Teroldego,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
10,35,Teroldego,control,8/25/21,East,1,0,0,0,0,0,0
10,36,Teroldego,control,8/25/21,East,1,0,0,0,0,0,0
10,37,Tannat,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
10,38,Tannat,control,8/25/21,East,1,0,0,0,0,0,0
10,39,Tannat,Hopland,8/25/21,East,1,0,0,0,0,0,0
10,40,Tannat,Hopland,8/25/21,East,1,0,0,0,0,0,0
10,41,Tannat,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
11,2,Tinta Francisca,Hopland,8/25/21,East,1,0,0,0,0,0,0
11,3,Tinta Francisca,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
11,4,Tinta Francisca,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
11,5,Tinta Francisca,Hopland,8/25/21,East,1,0,0,0,0,0,0
11,6,Tinta Francisca,Hopland,8/25/21,East,1,0,0,0,0,0,0
11,7,Graciano,control,8/25/21,East,1,0,0,0,0,0,0
11,8,Graciano,Hopland,8/25/21,East,1,0,0,0,0,0,0
11,9,Graciano,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
11,10,Graciano,Hopland,8/25/21,East,1,0,0,0,0,0,0
11,11,Graciano,control,8/25/21,East,1,0,0,0,0,0,0
11,12,Periquita,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
11,13,Periquita,control,8/25/21,East,1,0,0,0,0,0,0
11,14,Periquita,control,8/25/21,East,1,0,0,0,0,0,0
11,15,Periquita,control,8/25/21,East,1,0,0,0,0,0,0
11,16,Periquita,Hopland,8/25/21,East,1,0,0,0,0,0,0
11,17,Tinta Amarella,Hopland,8/25/21,East,1,0,0,0,0,0,0
11,18,Tinta Amarella,control,8/25/21,East,1,0,0,0,0,0,0
11,19,Tinta Amarella,Hopland,8/25/21,East,1,0,0,0,0,0,0
11,20,Tinta Amarella,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
11,21,Tinta Amarella,Hopland,8/25/21,East,1,0,0,0,0,0,0
11,22,Falanghina,control,8/25/21,East,1,0,0,0,0,0,0
11,23,Falanghina,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
11,24,Falanghina,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
11,25,Falanghina,control,8/25/21,East,1,0,0,0,0,0,0
11,26,Falanghina,Hopland,8/25/21,East,1,0,0,0,0,0,0
11,27,Mencia,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
11,28,Mencia,Hopland,8/25/21,East,1,0,0,0,0,0,0
11,29,Mencia,control,8/25/21,East,1,0,0,0,0,0,0
11,30,Mencia,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
11,31,Mencia,Hopland,8/25/21,East,1,0,0,0,0,0,0
11,32,Ciliegiolo,Hopland,8/25/21,East,1,0,0,0,0,0,0
11,33,Ciliegiolo,control,8/25/21,East,1,0,0,0,0,0,0
11,34,Ciliegiolo,Hopland,8/25/21,East,1,0,0,0,0,0,0
11,35,Ciliegiolo,control,8/25/21,East,1,0,0,0,0,0,0
11,36,Ciliegiolo,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
11,37,Teroldego,control,8/25/21,East,1,0,0,0,0,0,0
11,38,Teroldego,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
11,39,Teroldego,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
11,40,Teroldego,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
11,41,Teroldego,Hopland,8/25/21,East,1,0,0,0,0,0,0
12,2,Petit Manseng,control,8/25/21,East,1,0,0,0,0,0,0
12,3,Petit Manseng,Hopland,8/25/21,East,1,0,0,0,0,0,0
12,4,Petit Manseng,Hopland,8/25/21,East,1,0,0,0,0,0,0
12,5,Petit Manseng,control,8/25/21,East,1,0,0,0,0,0,0
12,6,Petit Manseng,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
12,7,Tinta Francisca,Hopland,8/25/21,East,1,0,0,0,0,0,0
12,8,Tinta Francisca,Hopland,8/25/21,East,1,0,0,0,0,0,0
12,9,Tinta Francisca,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
12,10,Tinta Francisca,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
12,11,Tinta Francisca,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
12,12,Tannat,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
12,13,Tannat,control,8/25/21,East,1,0,0,0,0,0,0
12,14,Tannat,control,8/25/21,East,1,0,0,0,0,0,0
12,15,Tannat,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
12,16,Tannat,Hopland,8/25/21,East,1,0,0,0,0,0,0
12,17,Ciliegiolo,Hopland,8/25/21,East,1,0,0,0,0,0,0
12,19,Ciliegiolo,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
12,20,Ciliegiolo,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
12,21,Ciliegiolo,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
12,22,Graciano,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
12,23,Graciano,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
12,24,Graciano,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
12,25,Graciano,control,8/25/21,East,1,0,0,0,0,0,0
12,26,Graciano,control,8/25/21,East,1,0,0,0,0,0,0
12,27,Periquita,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
12,28,Periquita,Hopland,8/25/21,East,1,0,0,0,0,0,0
12,29,Periquita,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
12,30,Periquita,control,8/25/21,East,1,0,0,0,0,0,0
12,31,Periquita,Hopland,8/25/21,East,1,0,0,0,0,0,0
12,32,Mencia,Hopland,8/25/21,East,1,0,0,0,0,0,0
12,33,Mencia,Hopland,8/25/21,East,1,0,0,0,0,0,0
12,35,Mencia,control,8/25/21,East,1,0,0,0,0,0,0
12,36,Mencia,Hopland,8/25/21,East,1,0,0,0,0,0,0
12,37,Tinta Amarella,control,8/25/21,East,1,0,0,0,0,0,0
12,38,Tinta Amarella,Hopland,8/25/21,East,1,0,0,0,0,0,0
12,39,Tinta Amarella,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
12,40,Tinta Amarella,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
12,41,Tinta Amarella,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
13,7,Ciliegiolo,Hopland,8/25/21,East,1,0,0,0,0,0,0
13,8,Ciliegiolo,Hopland,8/25/21,East,1,0,0,0,0,0,0
13,9,Ciliegiolo,Hopland,8/25/21,East,1,0,0,0,0,0,0
13,10,Ciliegiolo,Hopland,8/25/21,East,1,0,0,0,0,0,0
13,11,Ciliegiolo,Hopland,8/25/21,East,1,0,0,0,0,0,0
13,12,Graciano,control,8/25/21,East,1,0,0,0,0,0,0
13,13,Graciano,Hopland,8/25/21,East,1,0,0,0,0,0,0
13,14,Graciano,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
13,15,Graciano,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
13,16,Graciano,Hopland,8/25/21,East,1,0,0,0,0,0,0
13,17,Falanghina,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
13,18,Falanghina,control,8/25/21,East,1,0,0,0,0,0,0
13,19,Falanghina,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
13,20,Falanghina,control,8/25/21,East,1,0,0,0,0,0,0
13,21,Falanghina,Hopland,8/25/21,East,1,0,0,0,0,0,0
13,22,Sagrantino,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
13,23,Sagrantino,control,8/25/21,East,1,0,0,0,0,0,0
13,24,Sagrantino,Hopland,8/25/21,East,1,0,0,0,0,0,0
13,26,Sagrantino,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
13,27,Tinta Amarella,Hopland,8/25/21,East,1,0,0,0,0,0,0
13,28,Tinta Amarella,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
13,29,Tinta Amarella,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
13,30,Tinta Amarella,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
13,31,Tinta Amarella,control,8/25/21,East,1,0,0,0,0,0,0
13,32,GrEasto di Tufo,Hopland,8/25/21,East,1,0,0,0,0,0,0
13,33,GrEasto di Tufo,Hopland,8/25/21,East,1,0,0,0,0,0,0
13,34,GrEasto di Tufo,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
13,35,GrEasto di Tufo,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
13,36,GrEasto di Tufo,control,8/25/21,East,1,0,0,0,0,0,0
13,37,Tinta Francisca,control,8/25/21,East,1,0,0,0,0,0,0
13,38,Tinta Francisca,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
13,39,Tinta Francisca,Hopland,8/25/21,East,1,0,0,0,0,0,0
13,40,Tinta Francisca,Hopland,8/25/21,East,1,0,0,0,0,0,0
13,41,Tinta Francisca,Hopland,8/25/21,East,1,0,0,0,0,0,0
14,7,Tannat,control,8/25/21,East,1,0,0,0,0,0,0
14,8,Tannat,Hopland,8/25/21,East,1,0,0,0,0,0,0
14,9,Tannat,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
14,10,Tannat,control,8/25/21,East,1,0,0,0,0,0,0
14,11,Tannat,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
14,12,Tinta Amarella,Hopland,8/25/21,East,1,0,0,0,0,0,0
14,13,Tinta Amarella,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
14,14,Tinta Amarella,Hopland,8/25/21,East,1,0,0,0,0,0,0
14,15,Tinta Amarella,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
14,16,Tinta Amarella,Hopland,8/25/21,East,1,0,0,0,0,0,0
14,17,Periquita,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
14,18,Periquita,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
14,19,Periquita,control,8/25/21,East,1,0,0,0,0,0,0
14,20,Periquita,Hopland,8/25/21,East,1,0,0,0,0,0,0
14,21,Periquita,Hopland,8/25/21,East,1,0,0,0,0,0,0
14,22,Tannat,control,8/25/21,East,1,0,0,0,0,0,0
14,23,Tannat,Hopland,8/25/21,East,1,0,0,0,0,0,0
14,24,Tannat,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
14,25,Tannat,control,8/25/21,East,1,0,0,0,0,0,0
14,26,Tannat,Hopland,8/25/21,East,1,0,0,0,0,0,0
14,27,GrEasto di Tufo,Hopland,8/25/21,East,1,0,0,0,0,0,0
14,28,GrEasto di Tufo,Hopland,8/25/21,East,1,0,0,0,0,0,0
14,29,GrEasto di Tufo,control,8/25/21,East,1,0,0,0,0,0,0
14,30,GrEasto di Tufo,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
14,31,GrEasto di Tufo,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
14,32,Sagrantino,Hopland,8/25/21,East,1,0,0,0,0,0,0
14,33,Sagrantino,control,8/25/21,East,1,0,0,0,0,0,0
14,34,Sagrantino,control,8/25/21,East,1,0,0,0,0,0,0
14,35,Sagrantino,control,8/25/21,East,1,0,0,0,0,0,0
14,37,Petit Manseng,Hopland,8/25/21,East,1,0,0,0,0,0,0
14,38,Petit Manseng,Hopland,8/25/21,East,1,0,0,0,0,0,0
14,39,Petit Manseng,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
14,40,Petit Manseng,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
15,3,Tinta Amarella,Hopland,8/25/21,East,1,0,0,0,0,0,0
15,4,Tinta Amarella,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
15,5,Tinta Amarella,Hopland,8/25/21,East,1,0,0,0,0,0,0
15,6,Tinta Amarella,Hopland,8/25/21,East,1,0,0,0,0,0,0
15,7,Teroldego,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
15,9,Teroldego,Hopland,8/25/21,East,1,0,0,0,0,0,0
15,10,Teroldego,control,8/25/21,East,1,0,0,0,0,0,0
15,11,Teroldego,Hopland,8/25/21,East,1,0,0,0,0,0,0
15,12,Falanghina,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
15,13,Falanghina,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
15,14,Falanghina,Hopland,8/25/21,East,1,0,0,0,0,0,0
15,15,Falanghina,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
15,16,Falanghina,Hopland,8/25/21,East,1,0,0,0,0,0,0
15,17,Sagrantino,control,8/25/21,East,1,0,0,0,0,0,0
15,18,Sagrantino,Hopland,8/25/21,East,1,0,0,0,0,0,0
15,19,Sagrantino,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
15,20,Sagrantino,control,8/25/21,East,1,0,0,0,0,0,0
15,21,Sagrantino,Hopland,8/25/21,East,1,0,0,0,0,0,0
15,22,Mencia,Hopland,8/25/21,East,1,0,0,0,0,0,0
15,23,Mencia,control,8/25/21,East,1,0,0,0,0,0,0
15,24,Mencia,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
15,25,Mencia,control,8/25/21,East,1,0,0,0,0,0,0
15,26,Mencia,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
15,27,Ciliegiolo,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
15,28,Ciliegiolo,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
15,29,Ciliegiolo,control,8/25/21,East,1,0,0,0,0,0,0
15,30,Ciliegiolo,Hopland,8/25/21,East,1,0,0,0,0,0,0
15,31,Ciliegiolo,Bakersfield,8/25/21,East,1,0,0,0,0,0,0
