,Row,Vine,Variety,Treatment,Sample.Date,Direction,None,Scorch,Match,Stunt,SC,UnevenL,Dead,BarrenShoot
2872,16,21,Tannat,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2873,16,22,Teroldego,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2874,16,23,Teroldego,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2875,16,24,Teroldego,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2876,16,25,Teroldego,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2877,16,26,Teroldego,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2878,16,27,Graciano,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2879,16,28,Graciano,Bakersfield,9/28/23,EC,0,1,0,0,0,0,0,0
2880,16,29,Graciano,Bakersfield,9/28/23,EC,0,1,0,0,0,0,0,0
2881,16,30,Graciano,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2882,16,32,Petit Manseng,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2883,16,33,Petit Manseng,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2884,16,34,Petit Manseng,Hopland,9/28/23,EC,0,1,0,0,1,0,0,0
2885,16,36,Petit Manseng,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2886,16,37,Sagrantino,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2887,2,22,Albarino,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
2888,2,23,Albarino,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
2889,2,24,Albarino,Bakersfield,8/16/23,E,0,1,0,1,0,0,0,0
2890,2,25,Albarino,control,8/16/23,E,1,0,0,0,0,0,0,0
2891,3,2,Teroldego,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
2892,3,3,Teroldego,control,8/16/23,E,1,0,0,0,0,0,0,0
2893,3,4,Teroldego,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
2894,3,5,Teroldego,control,8/16/23,E,1,0,0,0,0,0,0,0
2895,3,6,Teroldego,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
2896,3,7,Sagrantino,control,8/16/23,E,1,0,0,0,0,0,0,0
2897,3,8,Sagrantino,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
2898,3,9,Sagrantino,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
2899,3,10,Sagrantino,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
2900,3,11,Sagrantino,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
2901,3,12,Greco di Tufo,Hopland,8/16/23,E,0,0,0,1,0,0,0,0
2902,3,13,Greco di Tufo,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
2903,3,14,Greco di Tufo,control,8/16/23,E,1,0,0,0,0,0,0,0
2904,3,15,Greco di Tufo,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
2905,3,16,Greco di Tufo,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
2906,3,17,Tinta Francisca,Hopland,8/16/23,E,0,0,0,1,0,0,0,0
2907,3,18,Tinta Francisca,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
2908,3,19,Tinta Francisca,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
2909,3,20,Tinta Francisca,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
2910,3,21,Tinta Francisca,control,8/16/23,E,1,0,0,0,0,0,0,0
2911,3,22,Petit Manseng,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
2912,3,23,Petit Manseng,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
2913,3,24,Petit Manseng,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
2914,3,25,Petit Manseng,Hopland,8/16/23,E,0,1,0,0,0,0,0,0
2915,3,26,Petit Manseng,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
2916,3,27,Falanghina,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
2917,3,28,Falanghina,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
2918,3,29,Falanghina,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
2919,3,30,Falanghina,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
2920,3,31,Falanghina,control,8/16/23,E,1,0,0,0,0,0,0,0
2921,4,2,Falanghina,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
2922,4,3,Falanghina,control,8/16/23,E,1,0,0,0,0,0,0,0
2923,4,4,Falanghina,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
2924,4,5,Falanghina,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
2925,4,6,Falanghina,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
2926,4,7,Greco di Tufo,control,8/16/23,E,1,0,0,0,0,0,0,0
2927,4,8,Greco di Tufo,Hopland,8/16/23,E,0,0,0,0,0,0,1,0
2928,4,9,Greco di Tufo,Hopland,8/16/23,E,0,0,0,0,0,0,1,0
2929,4,10,Greco di Tufo,control,8/16/23,E,1,0,0,0,0,0,0,0
2930,4,11,Greco di Tufo,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
2931,4,12,Albarino,control,8/16/23,E,1,0,0,0,0,0,0,0
2932,4,13,Albarino,Bakersfield,8/16/23,E,0,1,0,0,0,0,0,0
2933,4,14,Albarino,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
2934,4,16,Albarino,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
2935,4,22,Albarino,control,8/16/23,E,1,0,0,0,0,0,0,0
2936,4,23,Albarino,Hopland,8/16/23,E,0,1,0,0,0,0,0,0
2937,4,24,Albarino,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
2938,4,25,Albarino,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
2939,4,26,Albarino,control,8/16/23,E,1,0,0,0,0,0,0,0
2940,4,27,Tinta Francisca,control,8/16/23,E,1,0,0,0,0,0,0,0
2941,4,28,Tinta Francisca,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
2942,4,29,Tinta Francisca,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
2943,4,30,Tinta Francisca,control,8/16/23,E,1,0,0,0,0,0,0,0
2944,4,31,Tinta Francisca,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
2945,4,32,Graciano,Hopland,8/16/23,E,0,1,0,0,0,0,0,0
2946,4,33,Graciano,control,8/16/23,E,1,0,0,0,0,0,0,0
2947,4,34,Graciano,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
2948,4,35,Graciano,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
2949,4,36,Graciano,Hopland,8/16/23,E,0,1,0,0,0,0,0,0
2950,4,37,Ciliegiolo,control,8/16/23,E,1,0,0,0,0,0,0,0
2951,4,38,Ciliegiolo,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
2952,4,39,Ciliegiolo,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
2953,4,40,Ciliegiolo,control,8/16/23,E,1,0,0,0,0,0,0,0
2954,4,41,Ciliegiolo,control,8/16/23,E,1,0,0,0,0,0,0,0
2955,5,2,Ciliegiolo,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
2956,5,3,Ciliegiolo,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
2957,5,4,Ciliegiolo,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
2958,5,5,Ciliegiolo,control,8/16/23,E,1,0,0,0,0,0,0,0
2959,5,6,Ciliegiolo,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
2960,5,7,Periquita,Hopland,8/16/23,E,0,1,0,0,0,0,0,0
2961,5,8,Periquita,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
2962,5,9,Periquita,control,8/16/23,E,1,0,0,0,0,0,0,0
2963,5,10,Periquita,control,8/16/23,E,1,0,0,0,0,0,0,0
2964,5,11,Periquita,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
2965,5,12,Ciliegiolo,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
2966,5,13,Ciliegiolo,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
2967,5,14,Ciliegiolo,control,8/16/23,E,1,0,0,0,0,0,0,0
2968,5,15,Ciliegiolo,control,8/16/23,E,1,0,0,0,0,0,0,0
2969,5,16,Ciliegiolo,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
2970,5,17,Petit Manseng,control,8/16/23,E,1,0,0,0,0,0,0,0
2971,5,18,Petit Manseng,control,8/16/23,E,1,0,0,0,0,0,0,0
2972,5,19,Petit Manseng,control,8/16/23,E,1,0,0,0,0,0,0,0
2973,5,20,Petit Manseng,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
2974,5,22,Greco di Tufo,control,8/16/23,E,1,0,0,0,0,0,0,0
2975,5,23,Greco di Tufo,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
2976,5,24,Greco di Tufo,control,8/16/23,E,1,0,0,0,0,0,0,0
2977,5,25,Greco di Tufo,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
2978,5,26,Greco di Tufo,control,8/16/23,E,1,0,0,0,0,0,0,0
2979,5,27,Teroldego,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
2980,5,28,Teroldego,control,8/16/23,E,1,0,0,0,0,0,0,0
2981,5,29,Teroldego,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
2982,5,30,Teroldego,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
2983,5,31,Teroldego,control,8/16/23,E,1,0,0,0,0,0,0,0
2984,5,32,Tinta Amarella,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
2985,5,33,Tinta Amarella,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
2986,5,34,Tinta Amarella,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
2987,5,35,Tinta Amarella,control,8/16/23,E,1,0,0,0,0,0,0,0
2988,5,36,Tinta Amarella,control,8/16/23,E,1,0,0,0,0,0,0,0
2989,5,37,Falanghina,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
2990,5,38,Falanghina,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
2991,5,39,Falanghina,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
2992,5,40,Falanghina,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
2993,5,41,Falanghina,control,8/16/23,E,1,0,0,0,0,0,0,0
2994,6,2,Albarino,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
2995,6,3,Albarino,control,8/16/23,E,1,0,0,0,0,0,0,0
2996,6,4,Albarino,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
2997,6,5,Albarino,control,8/16/23,E,1,0,0,0,0,0,0,0
2998,6,6,Albarino,control,8/16/23,E,1,0,0,0,0,0,0,0
2999,6,7,Petit Manseng,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3000,6,8,Petit Manseng,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3001,6,9,Petit Manseng,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3002,6,11,Petit Manseng,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3003,6,12,Teroldego,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3004,6,13,Teroldego,control,8/16/23,E,1,0,0,0,0,0,0,0
3005,6,14,Teroldego,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3006,6,15,Teroldego,control,8/16/23,E,1,0,0,0,0,0,0,0
3007,6,16,Teroldego,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3008,6,17,Mencia,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3009,6,18,Mencia,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3010,6,19,Mencia,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3011,6,20,Mencia,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3012,6,21,Mencia,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3013,6,22,Tinta Amarella,control,8/16/23,E,1,0,0,0,0,0,0,0
3014,6,23,Tinta Amarella,control,8/16/23,E,1,0,0,0,0,0,0,0
3015,6,24,Tinta Amarella,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3016,6,25,Tinta Amarella,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3017,6,26,Tinta Amarella,control,8/16/23,E,1,0,0,0,0,0,0,0
3018,6,27,Sagrantino,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3019,6,28,Sagrantino,control,8/16/23,E,1,0,0,0,0,0,0,0
3020,6,29,Sagrantino,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3021,6,30,Sagrantino,control,8/16/23,E,1,0,0,0,0,0,0,0
3022,6,31,Sagrantino,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3023,6,32,Falanghina,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3024,6,33,Falanghina,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3025,6,34,Falanghina,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3026,6,35,Falanghina,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3027,6,36,Falanghina,control,8/16/23,E,1,0,0,0,0,0,0,0
3028,6,37,Graciano,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3029,6,38,Graciano,Hopland,8/16/23,E,0,1,0,0,0,0,0,0
3030,6,39,Graciano,control,8/16/23,E,1,0,0,0,0,0,0,0
3031,6,40,Graciano,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3032,6,41,Graciano,control,8/16/23,E,1,0,0,0,0,0,0,0
3033,7,3,Mencia,control,8/16/23,E,1,0,0,0,0,0,0,0
3034,7,5,Mencia,Hopland,8/16/23,E,0,1,0,1,0,0,0,0
3035,7,6,Mencia,control,8/16/23,E,1,0,0,0,0,0,0,0
3036,7,7,Albarino,control,8/16/23,E,1,0,0,0,0,0,0,0
3037,7,8,Albarino,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3038,7,10,Albarino,Hopland,8/16/23,E,0,1,0,0,0,0,0,0
3039,7,12,Sagrantino,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3040,7,13,Sagrantino,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3041,7,14,Sagrantino,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3042,7,15,Sagrantino,Hopland,8/16/23,E,0,1,0,0,0,0,0,0
3043,7,16,Sagrantino,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3044,7,17,Graciano,Hopland,8/16/23,E,0,1,0,0,0,0,0,0
3045,7,18,Graciano,control,8/16/23,E,1,0,0,0,0,0,0,0
3046,7,19,Graciano,control,8/16/23,E,1,0,0,0,0,0,0,0
3047,7,20,Graciano,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3048,7,21,Graciano,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3049,7,22,Ciliegiolo,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3050,7,23,Ciliegiolo,control,8/16/23,E,1,0,0,0,0,0,0,0
3051,7,24,Ciliegiolo,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3052,7,26,Ciliegiolo,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3053,7,32,Albarino,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3054,7,33,Albarino,Hopland,8/16/23,E,0,1,0,0,0,0,0,0
3055,7,34,Albarino,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3056,7,35,Albarino,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3057,7,36,Albarino,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3058,7,37,Greco di Tufo,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3059,7,38,Greco di Tufo,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3060,7,39,Greco di Tufo,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3061,7,40,Greco di Tufo,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3062,7,41,Greco di Tufo,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3063,8,2,Sagrantino,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3064,8,4,Sagrantino,control,8/16/23,E,1,0,0,0,0,0,0,0
3065,8,5,Sagrantino,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3066,8,6,Sagrantino,Hopland,8/16/23,E,0,1,0,0,0,0,0,0
3067,8,7,Falanghina,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3068,8,8,Falanghina,control,8/16/23,E,1,0,0,0,0,0,0,0
3069,8,9,Falanghina,control,8/16/23,E,1,0,0,0,0,0,0,0
3070,8,10,Falanghina,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3071,8,11,Falanghina,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3072,8,12,Mencia,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3073,8,13,Mencia,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3074,8,15,Mencia,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3075,8,16,Mencia,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3076,8,17,Albarino,Hopland,8/16/23,E,0,1,0,0,0,0,0,0
3077,8,18,Albarino,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3078,8,19,Albarino,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3079,8,21,Albarino,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3080,8,22,Periquita,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3081,8,23,Periquita,control,8/16/23,E,1,0,0,0,0,0,0,0
3082,8,24,Periquita,Hopland,8/16/23,E,0,1,0,0,1,0,0,0
3083,8,25,Periquita,Hopland,8/16/23,E,0,1,0,0,1,0,0,0
3084,8,26,Periquita,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3085,8,27,Albarino,control,8/16/23,E,1,0,0,0,0,0,0,0
3086,8,28,Albarino,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3087,8,29,Albarino,control,8/16/23,E,1,0,0,0,0,0,0,0
3088,8,30,Albarino,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3089,8,32,Tannat,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3090,8,33,Tannat,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3091,8,34,Tannat,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3092,8,35,Tannat,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3093,8,36,Tannat,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3094,8,37,Periquita,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3095,8,38,Periquita,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3096,8,39,Periquita,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3097,8,40,Periquita,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3098,8,41,Periquita,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3099,9,2,Tannat,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3100,9,3,Tannat,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3101,9,4,Tannat,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3102,9,5,Tannat,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3103,9,6,Tannat,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3104,9,7,Tinta Amarella,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3105,9,8,Tinta Amarella,control,8/16/23,E,1,0,0,0,0,0,0,0
3106,9,9,Tinta Amarella,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3107,9,11,Tinta Amarella,control,8/16/23,E,1,0,0,0,0,0,0,0
3108,9,12,Petit Manseng,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3109,9,13,Petit Manseng,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3110,9,14,Petit Manseng,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3111,9,15,Petit Manseng,control,8/16/23,E,1,0,0,0,0,0,0,0
3112,9,16,Petit Manseng,control,8/16/23,E,1,0,0,0,0,0,0,0
3113,9,17,Teroldego,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3114,9,18,Teroldego,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3115,9,19,Teroldego,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3116,9,20,Teroldego,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3117,9,27,Tannat,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3118,9,28,Tannat,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3119,9,29,Tannat,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3120,9,30,Tannat,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3121,9,31,Tannat,control,8/16/23,E,1,0,0,0,0,0,0,0
3122,9,32,Periquita,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3123,9,33,Periquita,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3124,9,34,Periquita,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3125,9,35,Periquita,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3126,9,37,Mencia,control,8/16/23,E,1,0,0,0,0,0,0,0
3127,9,38,Mencia,control,8/16/23,E,1,0,0,0,0,0,0,0
3128,9,39,Mencia,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3129,9,40,Mencia,control,8/16/23,E,1,0,0,0,0,0,0,0
3130,9,41,Mencia,control,8/16/23,E,1,0,0,0,0,0,0,0
3131,10,2,Periquita,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3132,10,3,Periquita,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3133,10,4,Periquita,control,8/16/23,E,1,0,0,0,0,0,0,0
3134,10,5,Periquita,control,8/16/23,E,1,0,0,0,0,0,0,0
3135,10,6,Periquita,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3136,10,7,Mencia,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3137,10,8,Mencia,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3138,10,10,Mencia,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3139,10,11,Mencia,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3140,10,17,Greco di Tufo,control,8/16/23,E,1,0,0,0,0,0,0,0
3141,10,18,Greco di Tufo,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3142,10,19,Greco di Tufo,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3143,10,20,Greco di Tufo,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3144,10,21,Greco di Tufo,control,8/16/23,E,1,0,0,0,0,0,0,0
3145,10,22,Tinta Francisca,control,8/16/23,E,1,0,0,0,0,0,0,0
3146,10,23,Tinta Francisca,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3147,10,24,Tinta Francisca,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3148,10,25,Tinta Francisca,control,8/16/23,E,1,0,0,0,0,0,0,0
3149,10,26,Tinta Francisca,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3150,10,27,Petit Manseng,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3151,10,28,Petit Manseng,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3152,10,29,Petit Manseng,control,8/16/23,E,1,0,0,0,0,0,0,0
3153,10,30,Petit Manseng,control,8/16/23,E,1,0,0,0,0,0,0,0
3154,10,31,Petit Manseng,control,8/16/23,E,1,0,0,0,0,0,0,0
3155,10,32,Teroldego,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3156,10,33,Teroldego,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3157,10,34,Teroldego,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3158,10,35,Teroldego,control,8/16/23,E,1,0,0,0,0,0,0,0
3159,10,36,Teroldego,control,8/16/23,E,1,0,0,0,0,0,0,0
3160,10,37,Tannat,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3161,10,38,Tannat,control,8/16/23,E,1,0,0,0,0,0,0,0
3162,10,39,Tannat,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3163,10,40,Tannat,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3164,10,41,Tannat,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3165,11,2,Tinta Francisca,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3166,11,3,Tinta Francisca,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3167,11,4,Tinta Francisca,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3168,11,5,Tinta Francisca,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3169,11,6,Tinta Francisca,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3170,11,7,Graciano,control,8/16/23,E,1,0,0,0,0,0,0,0
3171,11,8,Graciano,Hopland,8/16/23,E,0,0,0,1,0,0,1,0
3172,11,9,Graciano,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3173,11,10,Graciano,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3174,11,11,Graciano,control,8/16/23,E,1,0,0,0,0,0,0,0
3175,11,12,Periquita,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3176,11,13,Periquita,control,8/16/23,E,1,0,0,0,0,0,0,0
3177,11,14,Periquita,control,8/16/23,E,1,0,0,0,0,0,0,0
3178,11,15,Periquita,control,8/16/23,E,1,0,0,0,0,0,0,0
3179,11,16,Periquita,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3180,11,17,Tinta Amarella,Hopland,8/16/23,E,0,0,0,0,1,0,0,0
3181,11,18,Tinta Amarella,control,8/16/23,E,1,0,0,0,0,0,0,0
3182,11,19,Tinta Amarella,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3183,11,20,Tinta Amarella,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3184,11,21,Tinta Amarella,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3185,11,22,Falanghina,control,8/16/23,E,1,0,0,0,0,0,0,0
3186,11,23,Falanghina,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3187,11,24,Falanghina,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3188,11,25,Falanghina,control,8/16/23,E,1,0,0,0,0,0,0,0
3189,11,26,Falanghina,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3190,11,27,Mencia,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3191,11,28,Mencia,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3192,11,29,Mencia,control,8/16/23,E,1,0,0,0,0,0,0,0
3193,11,30,Mencia,Bakersfield,8/16/23,E,1,0,0,0,0,0,0,0
3194,11,31,Mencia,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3195,11,32,Ciliegiolo,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3196,11,33,Ciliegiolo,control,8/16/23,E,1,0,0,0,0,0,0,0
3197,11,34,Ciliegiolo,Hopland,8/16/23,E,1,0,0,0,0,0,0,0
3198,11,35,Ciliegiolo,control,8/16/23,E,1,0,0,0,0,0,0,0
